#Name,Male/Female,Blade/GUNner,Level,HR,Rarity,Slots,Min Defense,Max Defense,Fire Res,Water Res,Thunder Res,Ice Res,Dragon Res,Skill 1,Points 1,Skill 2,Points 2,Skill 3,Points 3,Skill 4,Points 4,Skill 5,Points 5,Skill 6,Points 6,Skill 7,Points 7,Material 1,Num 1,Material 2,Num 2,Material 3,Num 3,Material 4,Num 4,Material 5,Num 5
初阶大名盾蟹铠甲,0,0,20,0,0,1,7,7,-1,2,-3,1,0,防御,2,风压抵抗,2,雷属性攻击,-2,,,,,,,,,盾蟹的爪,6,盾蟹的甲壳,4,杀人蜂幼虫,3,龙骨【中】,3,,
初阶大名盾蟹护甲,0,1,20,0,0,1,8,8,-1,2,-2,1,0,防御,2,风压抵抗,2,雷属性攻击,-2,,,,,,,,,盾蟹的爪,6,盾蟹的甲壳,4,杀人蜂幼虫,3,龙骨【中】,3,,
初阶青怪鸟铠甲,0,0,20,0,0,1,7,7,1,-2,-1,0,1,达人,3,火属性攻击,2,体力,-2,,,,,,,,,青怪鸟的鳞,6,青怪鸟的翼,4,巨大的青鸟喙,3,兽骨【中】,3,燕雀石,3
初阶青怪鸟护甲,0,1,20,0,0,1,8,8,1,-2,-1,0,1,达人,3,火属性攻击,2,体力,-2,,,,,,,,,青怪鸟的鳞,6,青怪鸟的翼,4,巨大的青鸟喙,3,兽骨【中】,3,燕雀石,3
初阶电龙铠甲,0,0,20,0,0,0,7,7,-3,1,2,1,-1,回复速度,2,广域化,1,气绝抵抗,-2,,,,,,,,,电龙的牙,6,低压的电气袋,6,黏着白蚁,3,燕雀石,3,,
初阶电龙护甲,0,1,20,0,0,0,8,8,-2,1,2,1,-1,回复速度,2,广域化,1,气绝抵抗,-2,,,,,,,,,电龙的牙,6,低压的电气袋,6,黏着白蚁,3,燕雀石,3,,
初阶岩龙铠甲,0,0,20,0,0,1,7,7,-1,0,0,-1,1,睡眠抵抗,2,防御性能,2,麻痹抵抗,-2,,,,,,,,,岩龙的背壳,6,岩龙的甲壳,6,岩龙的腹甲,4,黏着白蚁,3,,
初阶岩龙护甲,0,1,20,0,0,1,8,8,-1,0,0,-1,1,睡眠抵抗,2,快速装填,2,麻痹抵抗,-2,,,,,,,,,岩龙的背壳,6,岩龙的甲壳,6,岩龙的腹甲,4,黏着白蚁,3,,
初阶眠鸟铠甲,0,0,20,0,0,1,7,7,-2,1,0,0,1,睡眠抵抗,2,荷尔蒙,1,回复速度,-2,,,,,,,,,眠鸟的爪,6,稀释的眠液,4,杀人蜂幼虫,3,龙骨【中】,3,,
初阶眠鸟护甲,0,1,20,0,0,1,8,8,-2,1,0,0,1,睡眠抵抗,2,荷尔蒙,1,回复速度,-2,,,,,,,,,眠鸟的爪,6,稀释的眠液,4,杀人蜂幼虫,3,龙骨【中】,3,,
初阶金毛兽王铠甲,0,0,30,0,0,1,16,16,-2,3,0,0,0,底力,3,重击,2,防御,-2,,,,,,,,,金毛兽王的皮,6,金毛兽王的牙,4,淡金色的毛,3,兽骨【中】,3,燕雀石,3
初阶金毛兽王护甲,0,1,30,0,0,1,13,13,-1,3,0,0,0,底力,3,重击,2,防御,-2,,,,,,,,,金毛兽王的皮,6,金毛兽王的牙,4,淡金色的毛,3,兽骨【中】,3,燕雀石,3
初阶骇狩蛛铠甲,0,0,30,0,0,0,16,16,-3,0,2,2,0,毒抵抗,2,麻痹抵抗,2,睡眠抵抗,-2,,,,,,,,,骇狩蛛的爪,6,骇狩蛛的甲壳,4,杀人蜂幼虫,3,龙骨【中】,3,,
初阶骇狩蛛护甲,0,1,30,0,0,0,13,13,-3,0,1,1,0,毒抵抗,2,麻痹抵抗,2,睡眠抵抗,-2,,,,,,,,,骇狩蛛的爪,6,骇狩蛛的甲壳,4,杀人蜂幼虫,3,龙骨【中】,3,,
初阶紫毒鸟铠甲,0,0,30,0,0,0,16,16,-4,0,3,2,0,气绝抵抗,2,风压抵抗,2,加护,-1,,,,,,,,,毒鸟的紫翼,6,橡胶质的紫皮,4,黏着白蚁,3,兽骨【中】,3,,
初阶紫毒鸟护甲,0,1,30,0,0,0,13,13,-4,0,3,1,0,气绝抵抗,2,风压抵抗,2,加护,-1,,,,,,,,,毒鸟的紫翼,6,橡胶质的紫皮,4,黏着白蚁,3,兽骨【中】,3,,
初阶将军镰蟹铠甲,0,0,30,0,0,1,16,16,0,2,-3,0,2,锋利度,2,研磨师,2,体力,-3,,,,,,,,,镰蟹的脚,6,镰蟹的小壳,6,龙头壳,4,杀人蜂幼虫,3,,
初阶将军镰蟹护甲,0,1,30,0,0,1,13,13,0,1,-3,0,1,贯通弹强化,2,快速装填,2,体力,-3,,,,,,,,,镰蟹的脚,6,镰蟹的小壳,6,龙头壳,4,杀人蜂幼虫,3,,
初阶雪狮子王铠甲,0,0,30,0,0,1,16,16,-3,2,0,2,0,耐泥雪,2,耐寒,1,冰属性攻击,2,气绝抵抗,-2,,,,,,,雪狮子的爪,6,雪狮子的皮,4,黏着白蚁,3,兽骨【中】,3,,
初阶雪狮子王护甲,0,1,30,0,0,1,13,13,-3,1,0,1,0,耐泥雪,2,耐寒,1,冰属性攻击,2,气绝抵抗,-2,,,,,,,雪狮子的爪,6,雪狮子的皮,4,黏着白蚁,3,兽骨【中】,3,,
初阶星龙铠甲,0,0,30,0,0,2,16,16,2,-2,0,0,2,蝶舞,2,气息,2,达人,-3,,,,,,,,,星龙的腹甲,6,星龙的角,4,星之龙鳞,3,龙骨【中】,3,大地结晶,3
初阶星龙护甲,0,1,30,0,0,2,13,13,1,-1,0,0,1,蝶舞,2,气息,2,达人,-3,,,,,,,,,星龙的腹甲,6,星龙的角,4,星之龙鳞,3,龙骨【中】,3,大地结晶,3
河狸兽铠甲,0,0,40,0,0,2,28,28,-2,5,0,0,0,强韧,4,食事,3,火耐性,-1,,,,,,,,,河狸兽的优质皮,12,河狸兽的尖牙,8,历战的门牙,6,兽骨【大】,6,辉龙石,6
河狸兽护甲,0,1,40,0,0,2,20,20,-2,4,0,0,0,强韧,4,食事,3,火耐性,-1,,,,,,,,,河狸兽的优质皮,12,河狸兽的尖牙,8,历战的门牙,6,兽骨【大】,6,辉龙石,6
蓝速龙王铠甲,0,0,40,0,0,0,28,28,2,0,2,0,-2,气绝抵抗,3,研磨师,2,强韧,2,药王,2,麻痹抵抗,-2,,,,,蓝速龙王的尖牙,12,蓝速龙王的优质皮,12,蓝速龙王的尖爪,8,土蜂幼虫,6,银喵玉,2
蓝速龙王护甲,0,1,40,0,0,0,20,20,2,0,2,0,-2,气绝抵抗,3,快速装填,2,强韧,2,药王,2,麻痹抵抗,-2,,,,,蓝速龙王的尖牙,12,蓝速龙王的优质皮,12,蓝速龙王的尖爪,8,土蜂幼虫,6,银喵玉,2
大野猪王铠甲,0,0,40,0,0,0,28,28,2,-5,-2,0,5,研磨师,2,防御,2,饥饿感,-2,,,,,,,,,大野猪王的尖牙,12,大野猪的硬皮,8,红角蝶,6,兽骨【大】,6,银喵玉,2
大野猪王护甲,0,1,40,0,0,0,20,20,2,-4,-2,0,4,通常弹强化,2,防御,2,饥饿感,-2,,,,,,,,,大野猪王的尖牙,12,大野猪的硬皮,8,红角蝶,6,兽骨【大】,6,银喵玉,2
大怪鸟铠甲,0,0,40,0,0,2,28,28,5,-2,-5,-2,5,体力,3,攻击,2,火耐性,1,防御,-1,,,,,,,怪鸟的尖爪,12,怪鸟的优质鳞,8,土蜂幼虫,6,龙骨【大】,6,银喵玉,2
大怪鸟护甲,0,1,40,0,0,2,20,20,4,-2,-4,-2,4,体力,3,攻击,2,火耐性,1,防御,-1,,,,,,,怪鸟的尖爪,12,怪鸟的优质鳞,8,土蜂幼虫,6,龙骨【大】,6,银喵玉,2
黄速龙王铠甲,0,0,40,0,0,0,28,28,2,-2,7,-5,-2,麻痹抵抗,2,回复速度,3,,,,,,,,,,,黄速龙王的尖爪,12,黄速龙的优质鳞,8,红角蝶,6,兽骨【大】,6,银喵玉,2
黄速龙王护甲,0,1,40,0,0,0,20,20,2,-2,5,-4,-2,麻痹抵抗,2,回复速度,3,,,,,,,,,,,黄速龙王的尖爪,12,黄速龙的优质鳞,8,红角蝶,6,兽骨【大】,6,银喵玉,2
鬼狩蛛铠甲,0,0,40,0,0,0,28,28,-5,2,0,2,0,KO术,2,研磨师,3,攻击,2,无伤,-2,,,,,,,鬼狩蛛的浓液,12,鬼狩蛛的刚毛,12,鬼狩蛛的韧蛛丝,8,土蜂幼虫,6,银喵玉,2
鬼狩蛛护甲,0,1,40,0,0,0,20,20,-4,2,0,2,0,KO术,2,快速装填,3,攻击,2,气息,-2,,,,,,,鬼狩蛛的浓液,12,鬼狩蛛的刚毛,12,鬼狩蛛的韧蛛丝,8,土蜂幼虫,6,银喵玉,2
沙狸兽铠甲,0,0,40,0,0,1,28,28,2,-7,2,0,2,耐泥雪,2,高速设置,1,回复速度,2,攻击,-1,,,,,,,沙狸兽的坚爪,12,沙狸兽重皮,8,红角蝶,6,兽骨【大】,6,银喵玉,2
沙狸兽护甲,0,1,40,0,0,1,20,20,2,-5,2,0,2,耐泥雪,2,高速设置,1,回复速度,2,攻击,-1,,,,,,,沙狸兽的坚爪,12,沙狸兽重皮,8,红角蝶,6,兽骨【大】,6,银喵玉,2
毒怪鸟铠甲,0,0,40,0,0,2,28,28,-7,2,5,0,0,毒抵抗,3,雷耐性,2,体术,2,饥饿感,-2,,,,,,,毒怪鸟的坚硬嘴,12,橡胶质的韧尾,12,变异的新星水晶,8,土蜂幼虫,6,银喵玉,2
毒怪鸟护甲,0,1,40,0,0,2,20,20,-5,2,4,0,0,毒抵抗,3,雷耐性,2,体术,2,饥饿感,-2,,,,,,,毒怪鸟的坚硬嘴,12,橡胶质的韧尾,12,变异的新星水晶,8,土蜂幼虫,6,银喵玉,2
桃毛兽王铠甲,0,0,40,0,0,0,28,28,-2,0,2,0,0,抗菌,2,食事,2,强韧,2,饥饿感,-2,,,,,,,桃毛兽的刚毛,8,桃毛兽王的优质皮,12,龙骨【大】,6,光水晶,6,银喵玉,2
桃毛兽王护甲,0,1,40,0,0,0,20,20,-2,0,2,0,0,抗菌,2,食事,2,强韧,2,饥饿感,-2,,,,,,,桃毛兽的刚毛,8,桃毛兽王的优质皮,12,龙骨【大】,6,光水晶,6,银喵玉,2
沙雷鸟铠甲,0,0,40,0,0,0,28,28,0,-5,2,-2,5,风压抵抗,3,回避性能,1,无伤,1,回复速度,-2,,,,,,,赤红的刚鬃,12,沙雷鸟的优质皮,8,土蜂幼虫,6,龙骨【大】,6,银喵玉,2
沙雷鸟护甲,0,1,40,0,0,0,20,20,0,-4,2,-2,4,风压抵抗,3,回避性能,1,无伤,1,回复速度,-2,,,,,,,赤红的刚鬃,12,沙雷鸟的优质皮,8,土蜂幼虫,6,龙骨【大】,6,银喵玉,2
沙龙王铠甲,0,0,40,0,0,1,28,28,5,-2,0,-7,2,耐暑,2,会心术,2,体术,3,耐寒,-2,,,,,,,沙龙王的尖牙,12,沙龙王的大储砂袋,12,新月之头冠,8,红角蝶,6,银喵玉,2
沙龙王护甲,0,1,40,0,0,1,20,20,4,-2,0,-5,2,耐暑,2,会心术,2,体术,3,耐寒,-2,,,,,,,沙龙王的尖牙,12,沙龙王的大储砂袋,12,新月之头冠,8,红角蝶,6,银喵玉,2
大名盾蟹铠甲,0,0,40,0,0,1,28,28,-2,7,-7,2,0,防御性能,2,防御,2,风压抵抗,2,雷属性攻击,-2,,,,,,,盾蟹的尖爪,12,盾蟹的坚壳,8,土蜂幼虫,6,龙骨【大】,6,银喵玉,2
大名盾蟹护甲,0,1,40,0,0,1,20,20,-2,5,-5,2,0,贯通弹强化,2,防御,2,风压抵抗,2,雷属性攻击,-2,,,,,,,盾蟹的尖爪,12,盾蟹的坚壳,8,土蜂幼虫,6,龙骨【大】,6,银喵玉,2
红速龙王铠甲,0,0,40,0,0,1,28,28,5,2,-5,2,-2,毒抵抗,1,体力,3,气绝抵抗,-2,,,,,,,,,红速龙王的尖爪,12,红速龙的优质鳞,8,红角蝶,6,兽骨【大】,6,银喵玉,2
红速龙王护甲,0,1,40,0,0,1,20,20,4,2,-4,2,-2,毒抵抗,1,体力,3,气绝抵抗,-2,,,,,,,,,红速龙王的尖爪,12,红速龙的优质鳞,8,红角蝶,6,兽骨【大】,6,银喵玉,2
青怪鸟铠甲,0,0,40,0,0,2,28,28,5,-5,-2,0,2,达人,3,特殊攻击,2,火属性攻击,2,体力,-2,,,,,,,青怪鸟的优质鳞,12,青怪鸟的优质翼,8,华丽的青鸟喙,6,兽骨【大】,6,辉龙石,6
青怪鸟护甲,0,1,40,0,0,2,20,20,4,-4,-2,0,2,达人,3,特殊攻击,2,火属性攻击,2,体力,-2,,,,,,,青怪鸟的优质鳞,12,青怪鸟的优质翼,8,华丽的青鸟喙,6,兽骨【大】,6,辉龙石,6
电龙铠甲,0,0,40,0,0,1,28,28,-7,2,5,2,-2,回复速度,2,广域化,1,雷属性攻击,2,气绝抵抗,-2,,,,,,,电龙的尖牙,12,高压的电气袋,12,红角蝶,6,辉龙石,6,银喵玉,2
电龙护甲,0,1,40,0,0,1,20,20,-5,2,4,2,-2,回复速度,2,广域化,1,雷属性攻击,2,气绝抵抗,-2,,,,,,,电龙的尖牙,12,高压的电气袋,12,红角蝶,6,辉龙石,6,银喵玉,2
岩龙铠甲,0,0,40,0,0,1,28,28,-2,0,0,-2,2,睡眠抵抗,2,加护,2,防御,2,防御性能,3,麻痹抵抗,-2,,,,,岩龙的坚背壳,12,岩龙的坚壳,12,岩龙的坚腹甲,8,红角蝶,6,银喵玉,2
岩龙护甲,0,1,40,0,0,1,20,20,-2,0,0,-2,2,睡眠抵抗,2,加护,2,防御,2,散弹强化,3,麻痹抵抗,-2,,,,,岩龙的坚背壳,12,岩龙的坚壳,12,岩龙的坚腹甲,8,红角蝶,6,银喵玉,2
眠鸟铠甲,0,0,40,0,0,1,28,28,-5,2,0,0,2,睡眠抵抗,2,体术,1,荷尔蒙,1,回复速度,-2,,,,,,,眠鸟的尖爪,12,浓缩的眠液,8,土蜂幼虫,6,龙骨【大】,6,银喵玉,2
眠鸟护甲,0,1,40,0,0,1,20,20,-4,2,0,0,2,睡眠抵抗,2,体术,1,荷尔蒙,1,回复速度,-2,,,,,,,眠鸟的尖爪,12,浓缩的眠液,8,土蜂幼虫,6,龙骨【大】,6,银喵玉,2
金毛兽王铠甲,0,0,40,0,0,2,28,28,-2,5,0,0,0,底力,3,重击,2,抗菌,2,防御,-2,,,,,,,金毛兽王的优质皮,12,金毛兽王的尖牙,8,金色的毛,6,兽骨【大】,6,辉龙石,6
金毛兽王护甲,0,1,40,0,0,2,20,20,-2,4,0,0,0,底力,3,重击,2,抗菌,2,防御,-2,,,,,,,金毛兽王的优质皮,12,金毛兽王的尖牙,8,金色的毛,6,兽骨【大】,6,辉龙石,6
骇狩蛛铠甲,0,0,40,0,0,0,28,28,-5,0,2,2,0,毒抵抗,3,麻痹抵抗,2,特殊攻击,2,睡眠抵抗,-2,,,,,,,骇狩蛛的尖爪,12,骇狩蛛的坚壳,8,土蜂幼虫,6,龙骨【大】,6,银喵玉,2
骇狩蛛护甲,0,1,40,0,0,0,20,20,-4,0,2,2,0,毒抵抗,3,麻痹抵抗,2,特殊攻击,2,睡眠抵抗,-2,,,,,,,骇狩蛛的尖爪,12,骇狩蛛的坚壳,8,土蜂幼虫,6,龙骨【大】,6,银喵玉,2
紫毒鸟铠甲,0,0,40,0,0,1,28,28,-7,0,5,2,0,气绝抵抗,2,风压抵抗,2,回复速度,2,加护,-1,,,,,,,毒鸟的紫刚翼,12,橡胶质的紫柔皮,8,红角蝶,6,兽骨【大】,6,银喵玉,2
紫毒鸟护甲,0,1,40,0,0,1,20,20,-5,0,4,2,0,气绝抵抗,2,风压抵抗,2,回复速度,2,加护,-1,,,,,,,毒鸟的紫刚翼,12,橡胶质的紫柔皮,8,红角蝶,6,兽骨【大】,6,银喵玉,2
将军镰蟹铠甲,0,0,40,0,0,2,28,28,0,2,-5,0,2,锋利度,2,匠,2,研磨师,2,体力,-3,,,,,,,镰蟹的长脚,12,镰蟹的小坚壳,12,坚龙头壳,8,土蜂幼虫,6,银喵玉,2
将军镰蟹护甲,0,1,40,0,0,2,20,20,0,2,-4,0,2,贯通弹强化,2,装填术,2,快速装填,2,体力,-3,,,,,,,镰蟹的长脚,12,镰蟹的小坚壳,12,坚龙头壳,8,土蜂幼虫,6,银喵玉,2
雪狮子王铠甲,0,0,40,0,0,1,28,28,-5,5,0,5,0,冰属性攻击,2,耐寒,1,耐震,2,气绝抵抗,-2,,,,,,,雪狮子的尖爪,12,雪狮子的优质皮,8,红角蝶,6,兽骨【大】,6,银喵玉,2
雪狮子王护甲,0,1,40,0,0,1,20,20,-4,4,0,4,0,冰属性攻击,2,耐寒,1,耐震,2,气绝抵抗,-2,,,,,,,雪狮子的尖爪,12,雪狮子的优质皮,8,红角蝶,6,兽骨【大】,6,银喵玉,2
星龙铠甲,0,0,40,0,0,2,28,28,2,-2,0,0,5,蝶舞,2,气息,2,伏击,1,达人,-2,,,,,,,星龙的坚腹甲,12,星龙的尖角,8,降星之龙鳞,6,龙骨【大】,6,光水晶,6
星龙护甲,0,1,40,0,0,2,20,20,2,-2,0,0,4,蝶舞,2,气息,2,伏击,1,达人,-2,,,,,,,星龙的坚腹甲,12,星龙的尖角,8,降星之龙鳞,6,龙骨【大】,6,光水晶,6
白速龙王铠甲,0,0,40,0,0,1,28,28,0,2,0,5,-5,耐泥雪,2,强韧,2,千里眼,2,火耐性,-2,,,,,,,白速龙王的尖爪,12,白速龙的优质鳞,8,红角蝶,6,兽骨【大】,6,银喵玉,2
白速龙王护甲,0,1,40,0,0,1,20,20,0,2,0,4,-4,耐泥雪,2,强韧,2,千里眼,2,火耐性,-2,,,,,,,白速龙王的尖爪,12,白速龙的优质鳞,8,红角蝶,6,兽骨【大】,6,银喵玉,2
冰雷鸟铠甲,0,0,40,0,0,2,32,32,-5,0,-2,7,0,研磨师,2,冰属性攻击,1,剑术,2,毒抵抗,-2,,,,,,,湛蓝的刚鬃,18,冰雷鸟的优质皮,12,红角蝶,9,兽骨【大】,9,金喵玉,3
冰雷鸟护甲,0,1,40,0,0,2,24,24,-4,0,-2,5,0,体术,2,冰属性攻击,2,伏击,2,毒抵抗,-2,,,,,,,湛蓝的刚鬃,18,冰雷鸟的优质皮,12,红角蝶,9,兽骨【大】,9,金喵玉,3
银眠鸟铠甲,0,0,40,0,0,3,32,32,-2,2,-2,0,2,睡眠抵抗,4,荷尔蒙,2,特殊攻击,2,火耐性,-2,,,,,,,晶莹的眠液,18,圆鼓鼓的眠袋,12,银眠鸟的稀胃石,9,兽骨【大】,9,辉龙石,9
银眠鸟护甲,0,1,40,0,0,3,24,24,-2,2,-2,0,2,睡眠抵抗,4,荷尔蒙,2,特殊攻击,2,火耐性,-2,,,,,,,晶莹的眠液,18,圆鼓鼓的眠袋,12,银眠鸟的稀胃石,9,兽骨【大】,9,辉龙石,9
战鬼河狸兽铠甲,0,0,40,0,0,3,32,32,-2,7,0,0,0,逆境,2,根性,2,回复速度,3,耐力回复,-2,,,,,,,战鬼河狸兽的优质皮,18,战鬼河狸兽的坚牙,12,战鬼凶眼,9,龙骨【大】,9,光水晶,9
战鬼河狸兽护甲,0,1,40,0,0,3,24,24,-2,5,0,0,0,逆境,2,根性,2,回复速度,3,耐力回复,-2,,,,,,,战鬼河狸兽的优质皮,18,战鬼河狸兽的坚牙,12,战鬼凶眼,9,龙骨【大】,9,光水晶,9
剑豪镰蟹铠甲,0,0,40,0,0,1,32,32,0,5,-5,0,2,达人,3,会心术,2,回避距离,1,气绝抵抗,-2,,,,,,,剑豪镰蟹的尖爪,18,剑豪镰蟹的坚壳,12,土蜂幼虫,9,龙骨【大】,9,金喵玉,3
剑豪镰蟹护甲,0,1,40,0,0,1,24,24,0,4,-4,0,2,达人,3,会心术,2,回避距离,1,气绝抵抗,-2,,,,,,,剑豪镰蟹的尖爪,18,剑豪镰蟹的坚壳,12,土蜂幼虫,9,龙骨【大】,9,金喵玉,3
晶岩龙铠甲,0,0,40,0,0,1,32,32,-2,0,0,-2,5,防御,1,食事,2,耐泥雪,2,攻击,-2,,,,,,,晶岩龙的刚翼,18,晶岩龙的坚头壳,12,红角蝶,9,兽骨【大】,9,金喵玉,3
晶岩龙护甲,0,1,40,0,0,1,24,24,-2,0,0,-2,4,散弹强化,1,食事,2,耐泥雪,2,攻击,-2,,,,,,,晶岩龙的刚翼,18,晶岩龙的坚头壳,12,红角蝶,9,兽骨【大】,9,金喵玉,3
尾晶蝎铠甲,0,0,40,0,0,1,32,32,2,-2,2,0,-2,锋利度,1,防御性能,3,攻击,3,特殊攻击,-2,,,,,,,尾晶蝎的尖爪,18,尾晶蝎的刚毛,12,土蜂幼虫,9,龙骨【大】,9,金喵玉,3
尾晶蝎护甲,0,1,40,0,0,1,24,24,2,-2,2,0,-2,通常弹强化,1,快速装填,2,攻击,3,特殊攻击,-2,,,,,,,尾晶蝎的尖爪,18,尾晶蝎的刚毛,12,土蜂幼虫,9,龙骨【大】,9,金喵玉,3
黑狼鸟铠甲,0,0,40,0,0,1,32,32,5,-7,2,0,2,锋利度,2,达人,2,听觉保护,1,防御,-2,,,,,,,黑狼鸟的刚翼爪,18,黑狼鸟的优质鳞,12,土蜂幼虫,9,龙骨【大】,9,金喵玉,3
黑狼鸟护甲,0,1,40,0,0,1,24,24,4,-5,2,0,2,贯通弹强化,2,达人,2,听觉保护,1,防御,-2,,,,,,,黑狼鸟的刚翼爪,18,黑狼鸟的优质鳞,12,土蜂幼虫,9,龙骨【大】,9,金喵玉,3
红电龙铠甲,0,0,40,0,0,2,32,32,2,-7,7,2,0,广域化,4,回复速度,2,回复速度,-2,,,,,,,,,红电龙的刚翼,18,魅惑色的柔皮,12,土蜂幼虫,9,龙骨【大】,9,金喵玉,3
红电龙护甲,0,1,40,0,0,2,24,24,2,-5,5,2,0,广域化,4,回复速度,2,回复速度,-2,,,,,,,,,红电龙的刚翼,18,魅惑色的柔皮,12,土蜂幼虫,9,龙骨【大】,9,金喵玉,3
