#Name,Male/Female,Blade/Gunner,Level,HR,Rarity,Slots,Min Defense,Max Defense,Fire Res,Water Res,Thunder Res,Ice Res,Dragon Res,Skill 1,Points 1,Skill 2,Points 2,Skill 3,Points 3,Skill 4,Points 4,Skill 5,Points 5,Skill 6,Points 6,Skill 7,Points 7,Material 1,Num 1,Material 2,Num 2,Material 3,Num 3,Material 4,Num 4,Material 5,Num 5
初阶骇狩蛛头盔,0,0,30,0,0,2,16,16,-3,0,1,1,0,毒抵抗,2,麻痹抵抗,2,睡眠抵抗,-2,,,,,,,,,骇狩蛛的甲壳,6,骇狩蛛的眼,4,骇狩蛛的体液,3,龙骨【中】,3,大地结晶,3
初阶骇狩蛛战帽,0,1,30,0,0,2,12,12,-2,0,1,1,0,毒抵抗,2,麻痹抵抗,2,睡眠抵抗,-2,,,,,,,,,骇狩蛛的甲壳,6,骇狩蛛的眼,4,骇狩蛛的体液,3,龙骨【中】,3,大地结晶,3
初阶紫毒鸟头盔,0,0,30,0,0,1,16,16,-4,0,3,1,0,气绝抵抗,4,风压抵抗,2,加护,-4,,,,,,,,,毒鸟的紫翼,4,橡胶质的紫皮,6,龙骨【中】,3,大地结晶,3,,
初阶紫毒鸟战帽,0,1,30,0,0,1,12,12,-3,0,2,1,0,气绝抵抗,4,风压抵抗,2,加护,-4,,,,,,,,,毒鸟的紫翼,4,橡胶质的紫皮,6,龙骨【中】,3,大地结晶,3,,
初阶将军镰蟹头盔,0,0,30,0,0,0,16,16,0,1,-3,0,1,锋利度,2,研磨师,2,体力,-3,,,,,,,,,镰蟹的爪,4,镰蟹的甲壳,6,兽骨【中】,3,燕雀石,3,,
初阶将军镰蟹战帽,0,1,30,0,0,0,12,12,0,1,-2,0,1,贯通弹强化,2,快速装填,2,体力,-3,,,,,,,,,镰蟹的爪,4,镰蟹的甲壳,6,兽骨【中】,3,燕雀石,3,,
初阶雪狮子王头盔,0,0,30,0,0,0,16,16,-3,1,0,1,0,耐泥雪,2,耐寒,3,冰属性攻击,2,气绝抵抗,-2,,,,,,,雪狮子的爪,4,雪狮子的皮,6,龙骨【中】,3,大地结晶,3,,
初阶雪狮子王战帽,0,1,30,0,0,0,12,12,-2,1,0,1,0,耐泥雪,2,耐寒,3,冰属性攻击,2,气绝抵抗,-2,,,,,,,雪狮子的爪,4,雪狮子的皮,6,龙骨【中】,3,大地结晶,3,,
初阶星龙头盔,0,0,30,0,0,1,16,16,1,-1,0,0,1,蝶舞,2,气息,2,达人,-2,,,,,,,,,星龙的角,6,星龙的甲壳,6,星羽蝶的羽翅,4,杀人蜂幼虫,3,,
初阶星龙战帽,0,1,30,0,0,1,12,12,1,-1,0,0,1,蝶舞,2,气息,2,达人,-2,,,,,,,,,星龙的角,6,星龙的甲壳,6,星羽蝶的羽翅,4,杀人蜂幼虫,3,,
河狸兽头盔,0,0,40,0,0,2,25,25,-2,4,0,0,0,强韧,2,食事,1,火耐性,-2,,,,,,,,,河狸兽的尖爪,8,河狸兽的优质皮,12,龙骨【大】,6,光水晶,6,银喵玉,2
河狸兽战帽,0,1,40,0,0,2,19,19,-2,3,0,0,0,强韧,2,食事,1,火耐性,-2,,,,,,,,,河狸兽的尖爪,8,河狸兽的优质皮,12,龙骨【大】,6,光水晶,6,银喵玉,2
蓝速龙王头盔,0,0,40,0,0,2,25,25,2,0,2,0,-2,气绝抵抗,3,研磨师,1,药王,2,麻痹抵抗,-1,,,,,,,蓝速龙王的尖爪,8,蓝速龙的优质鳞,12,兽骨【大】,6,辉龙石,6,银喵玉,2
蓝速龙王战帽,0,1,40,0,0,2,19,19,2,0,2,0,-2,气绝抵抗,3,快速装填,1,药王,2,麻痹抵抗,-1,,,,,,,蓝速龙王的尖爪,8,蓝速龙的优质鳞,12,兽骨【大】,6,辉龙石,6,银喵玉,2
大野猪王头盔,0,0,40,0,0,1,25,25,2,-4,-2,0,4,研磨师,3,体力,2,防御,2,强韧,2,饥饿感,-1,,,,,大野猪的硬皮,12,大野猪王的硬蹄,8,大野猪王的曲刚牙,6,兽骨【大】,6,辉龙石,6
大野猪王战帽,0,1,40,0,0,1,19,19,2,-3,-2,0,3,通常弹强化,3,体力,2,防御,2,强韧,2,饥饿感,-1,,,,,大野猪的硬皮,12,大野猪王的硬蹄,8,大野猪王的曲刚牙,6,兽骨【大】,6,辉龙石,6
大怪鸟头盔,0,0,40,0,0,2,25,25,4,-2,-4,-2,4,体力,2,攻击,3,火耐性,2,防御,-1,,,,,,,怪鸟的刚翼,12,怪鸟的坚背甲,12,怪鸟的地狱耳,8,土蜂幼虫,6,银喵玉,2
大怪鸟战帽,0,1,40,0,0,2,19,19,3,-2,-3,-2,3,体力,2,攻击,3,火耐性,2,防御,-1,,,,,,,怪鸟的刚翼,12,怪鸟的坚背甲,12,怪鸟的地狱耳,8,土蜂幼虫,6,银喵玉,2
黄速龙王头盔,0,0,40,0,0,2,25,25,2,-2,6,-4,-2,麻痹抵抗,2,特殊攻击,2,毒抵抗,-1,,,,,,,,,黄速龙王的尖爪,8,黄速龙的优质鳞,12,龙骨【大】,6,光水晶,6,银喵玉,2
黄速龙王战帽,0,1,40,0,0,2,19,19,2,-2,5,-3,-2,麻痹抵抗,2,特殊攻击,2,毒抵抗,-1,,,,,,,,,黄速龙王的尖爪,8,黄速龙的优质鳞,12,龙骨【大】,6,光水晶,6,银喵玉,2
鬼狩蛛头盔,0,0,40,0,0,0,25,25,-4,2,0,2,0,KO术,2,研磨师,2,无伤,-2,,,,,,,,,鬼狩蛛的尖爪,8,鬼狩蛛的坚壳,12,兽骨【大】,6,辉龙石,6,银喵玉,2
鬼狩蛛战帽,0,1,40,0,0,0,19,19,-3,2,0,2,0,KO术,2,快速装填,2,气息,-2,,,,,,,,,鬼狩蛛的尖爪,8,鬼狩蛛的坚壳,12,兽骨【大】,6,辉龙石,6,银喵玉,2
沙狸兽头盔,0,0,40,0,0,2,25,25,2,-6,2,0,2,耐泥雪,2,高速设置,3,回复速度,2,攻击,-2,,,,,,,沙狸兽重皮,12,沙狸兽的尖牙,8,厚实的储沙囊,6,兽骨【大】,6,辉龙石,6
沙狸兽战帽,0,1,40,0,0,2,19,19,2,-5,2,0,2,耐泥雪,2,高速设置,3,回复速度,2,攻击,-2,,,,,,,沙狸兽重皮,12,沙狸兽的尖牙,8,厚实的储沙囊,6,兽骨【大】,6,辉龙石,6
毒怪鸟头盔,0,0,40,0,0,0,25,25,-6,2,4,0,0,毒抵抗,3,雷耐性,2,体术,1,饥饿感,-2,,,,,,,毒怪鸟的刚翼,8,毒怪鸟的优质皮,12,兽骨【大】,6,辉龙石,6,银喵玉,2
毒怪鸟战帽,0,1,40,0,0,0,19,19,-5,2,3,0,0,毒抵抗,3,雷耐性,2,体术,1,饥饿感,-2,,,,,,,毒怪鸟的刚翼,8,毒怪鸟的优质皮,12,兽骨【大】,6,辉龙石,6,银喵玉,2
桃毛兽王头盔,0,0,40,0,0,1,25,25,-2,0,2,0,0,抗菌,2,食事,3,强韧,2,饥饿感,-2,,,,,,,桃毛兽王的尖牙,12,桃毛兽王的坚骨,12,桃毛兽王的尖爪,8,红角蝶,6,银喵玉,2
桃毛兽王战帽,0,1,40,0,0,1,19,19,-2,0,2,0,0,抗菌,2,食事,3,强韧,2,饥饿感,-2,,,,,,,桃毛兽王的尖牙,12,桃毛兽王的坚骨,12,桃毛兽王的尖爪,8,红角蝶,6,银喵玉,2
沙雷鸟头盔,0,0,40,0,0,1,25,25,0,-4,2,-2,4,风压抵抗,3,回避性能,1,无伤,1,回复速度,-2,,,,,,,赤红的刚鬃,8,沙雷鸟的优质皮,12,兽骨【大】,6,辉龙石,6,银喵玉,2
沙雷鸟战帽,0,1,40,0,0,1,19,19,0,-3,2,-2,3,风压抵抗,3,回避性能,1,无伤,1,回复速度,-2,,,,,,,赤红的刚鬃,8,沙雷鸟的优质皮,12,兽骨【大】,6,辉龙石,6,银喵玉,2
沙龙王头盔,0,0,40,0,0,2,25,25,4,-2,0,-6,2,耐暑,2,会心术,2,体术,1,耐寒,-1,,,,,,,沙龙的优质鳞,12,沙龙王的尖牙,8,桃色的优质鳞,6,兽骨【大】,6,辉龙石,6
沙龙王战帽,0,1,40,0,0,2,19,19,3,-2,0,-5,2,耐暑,2,会心术,2,体术,1,耐寒,-1,,,,,,,沙龙的优质鳞,12,沙龙王的尖牙,8,桃色的优质鳞,6,兽骨【大】,6,辉龙石,6
大名盾蟹头盔,0,0,40,0,0,1,25,25,-2,6,-6,2,0,防御性能,2,防御,2,风压抵抗,2,雷属性攻击,-2,,,,,,,盾蟹的尖爪,8,盾蟹的坚壳,12,兽骨【大】,6,辉龙石,6,银喵玉,2
大名盾蟹战帽,0,1,40,0,0,1,19,19,-2,5,-5,2,0,贯通弹强化,2,防御,2,风压抵抗,2,雷属性攻击,-2,,,,,,,盾蟹的尖爪,8,盾蟹的坚壳,12,兽骨【大】,6,辉龙石,6,银喵玉,2
红速龙王头盔,0,0,40,0,0,2,25,25,4,2,-4,2,-2,毒抵抗,3,体力,3,特殊攻击,3,气绝抵抗,-2,,,,,,,红速龙的优质鳞,12,红速龙王的尖牙,8,红速龙王的猛毒腺,6,兽骨【大】,6,辉龙石,6
红速龙王战帽,0,1,40,0,0,2,19,19,3,2,-3,2,-2,毒抵抗,3,体力,3,特殊攻击,3,气绝抵抗,-2,,,,,,,红速龙的优质鳞,12,红速龙王的尖牙,8,红速龙王的猛毒腺,6,兽骨【大】,6,辉龙石,6
青怪鸟头盔,0,0,40,0,0,2,25,25,4,-4,-2,0,2,达人,3,特殊攻击,2,火属性攻击,2,体力,-2,,,,,,,青怪鸟的优质翼,12,青怪鸟的坚背甲,12,青怪鸟的地狱耳,8,红角蝶,6,银喵玉,2
青怪鸟战帽,0,1,40,0,0,2,19,19,3,-3,-2,0,2,达人,3,特殊攻击,2,火属性攻击,2,体力,-2,,,,,,,青怪鸟的优质翼,12,青怪鸟的坚背甲,12,青怪鸟的地狱耳,8,红角蝶,6,银喵玉,2
电龙头盔,0,0,40,0,0,1,25,25,-6,2,4,2,-2,回复速度,5,广域化,2,雷属性攻击,2,气绝抵抗,-2,,,,,,,电龙的优质翼,8,珍珠色的柔皮,12,兽骨【大】,6,辉龙石,6,银喵玉,2
电龙战帽,0,1,40,0,0,1,19,19,-5,2,3,2,-2,回复速度,5,广域化,2,雷属性攻击,2,气绝抵抗,-2,,,,,,,电龙的优质翼,8,珍珠色的柔皮,12,兽骨【大】,6,辉龙石,6,银喵玉,2
岩龙头盔,0,0,40,0,0,1,25,25,-2,0,0,-2,2,睡眠抵抗,2,加护,1,防御,1,防御性能,2,麻痹抵抗,-2,,,,,岩龙的优质翼,8,岩龙的坚头壳,12,龙骨【大】,6,光水晶,6,银喵玉,2
岩龙战帽,0,1,40,0,0,1,19,19,-2,0,0,-2,2,睡眠抵抗,2,加护,1,防御,1,散弹强化,2,麻痹抵抗,-2,,,,,岩龙的优质翼,8,岩龙的坚头壳,12,龙骨【大】,6,光水晶,6,银喵玉,2
眠鸟头盔,0,0,40,0,0,1,25,25,-4,2,0,0,2,睡眠抵抗,2,体术,2,荷尔蒙,3,回复速度,-2,,,,,,,完整的眠袋,12,眠鸟的橙羽毛,12,多彩的尾羽,8,土蜂幼虫,6,银喵玉,2
眠鸟战帽,0,1,40,0,0,1,19,19,-3,2,0,0,2,睡眠抵抗,2,体术,2,荷尔蒙,3,回复速度,-2,,,,,,,完整的眠袋,12,眠鸟的橙羽毛,12,多彩的尾羽,8,土蜂幼虫,6,银喵玉,2
金毛兽王头盔,0,0,40,0,0,2,25,25,-2,4,0,0,0,底力,1,重击,2,抗菌,2,防御,-3,,,,,,,金毛兽王的刚毛,8,金毛兽王的优质皮,12,龙骨【大】,6,光水晶,6,银喵玉,2
金毛兽王战帽,0,1,40,0,0,2,19,19,-2,3,0,0,0,底力,1,重击,2,抗菌,2,防御,-3,,,,,,,金毛兽王的刚毛,8,金毛兽王的优质皮,12,龙骨【大】,6,光水晶,6,银喵玉,2
骇狩蛛头盔,0,0,40,0,0,3,25,25,-4,0,2,2,0,毒抵抗,3,麻痹抵抗,2,特殊攻击,2,睡眠抵抗,-2,,,,,,,骇狩蛛的坚壳,12,骇狩蛛的复眼,8,骇狩蛛的浓液,6,龙骨【大】,6,光水晶,6
骇狩蛛战帽,0,1,40,0,0,3,19,19,-3,0,2,2,0,毒抵抗,3,麻痹抵抗,2,特殊攻击,2,睡眠抵抗,-2,,,,,,,骇狩蛛的坚壳,12,骇狩蛛的复眼,8,骇狩蛛的浓液,6,龙骨【大】,6,光水晶,6
紫毒鸟头盔,0,0,40,0,0,1,25,25,-6,0,4,2,0,气绝抵抗,4,风压抵抗,2,回复速度,2,加护,-4,,,,,,,毒鸟的紫刚翼,8,橡胶质的紫柔皮,12,龙骨【大】,6,光水晶,6,银喵玉,2
紫毒鸟战帽,0,1,40,0,0,1,19,19,-5,0,3,2,0,气绝抵抗,4,风压抵抗,2,回复速度,2,加护,-4,,,,,,,毒鸟的紫刚翼,8,橡胶质的紫柔皮,12,龙骨【大】,6,光水晶,6,银喵玉,2
将军镰蟹头盔,0,0,40,0,0,1,25,25,0,2,-4,0,2,锋利度,3,匠,1,研磨师,2,体力,-3,,,,,,,镰蟹的尖爪,8,镰蟹的坚壳,12,兽骨【大】,6,辉龙石,6,银喵玉,2
将军镰蟹战帽,0,1,40,0,0,1,19,19,0,2,-3,0,2,贯通弹强化,3,装填术,1,快速装填,2,体力,-3,,,,,,,镰蟹的尖爪,8,镰蟹的坚壳,12,兽骨【大】,6,辉龙石,6,银喵玉,2
雪狮子王头盔,0,0,40,0,0,1,25,25,-4,4,0,4,0,冰属性攻击,2,耐寒,3,耐震,2,气绝抵抗,-2,,,,,,,雪狮子的尖爪,8,雪狮子的优质皮,12,龙骨【大】,6,光水晶,6,银喵玉,2
雪狮子王战帽,0,1,40,0,0,1,19,19,-3,3,0,3,0,冰属性攻击,2,耐寒,3,耐震,2,气绝抵抗,-2,,,,,,,雪狮子的尖爪,8,雪狮子的优质皮,12,龙骨【大】,6,光水晶,6,银喵玉,2
星龙头盔,0,0,40,0,0,3,25,25,2,-2,0,0,4,蝶舞,2,气息,2,伏击,3,达人,-2,,,,,,,星龙的尖角,12,星龙的坚壳,12,星羽蝶的薄羽翅,8,土蜂幼虫,6,银喵玉,2
星龙战帽,0,1,40,0,0,3,19,19,2,-2,0,0,3,蝶舞,2,气息,2,伏击,3,达人,-2,,,,,,,星龙的尖角,12,星龙的坚壳,12,星羽蝶的薄羽翅,8,土蜂幼虫,6,银喵玉,2
白速龙王头盔,0,0,40,0,0,1,25,25,0,2,0,4,-4,耐泥雪,2,强韧,3,千里眼,2,火耐性,-2,,,,,,,白速龙王的尖爪,8,白速龙的优质鳞,12,龙骨【大】,6,光水晶,6,银喵玉,2
白速龙王战帽,0,1,40,0,0,1,19,19,0,2,0,3,-3,耐泥雪,2,强韧,3,千里眼,2,火耐性,-2,,,,,,,白速龙王的尖爪,8,白速龙的优质鳞,12,龙骨【大】,6,光水晶,6,银喵玉,2
冰雷鸟头盔,0,0,40,0,0,2,32,32,-4,0,-2,6,0,研磨师,2,冰属性攻击,3,剑术,3,毒抵抗,-2,,,,,,,冰雷鸟的优质皮,18,冰雷鸟的刚翼,12,冰雷鸟的厚实嗉囊,9,兽骨【大】,9,辉龙石,9
冰雷鸟战帽,0,1,40,0,0,2,24,24,-3,0,-2,5,0,体术,2,冰属性攻击,4,伏击,3,毒抵抗,-2,,,,,,,冰雷鸟的优质皮,18,冰雷鸟的刚翼,12,冰雷鸟的厚实嗉囊,9,兽骨【大】,9,辉龙石,9
银眠鸟头盔,0,0,40,0,0,2,32,32,-2,2,-2,0,2,睡眠抵抗,1,荷尔蒙,2,特殊攻击,2,火耐性,-5,,,,,,,银眠鸟的尖爪,12,晶莹的眠液,18,龙骨【大】,9,光水晶,9,金喵玉,3
银眠鸟战帽,0,1,40,0,0,2,24,24,-2,2,-2,0,2,睡眠抵抗,1,荷尔蒙,2,特殊攻击,2,火耐性,-5,,,,,,,银眠鸟的尖爪,12,晶莹的眠液,18,龙骨【大】,9,光水晶,9,金喵玉,3
战鬼河狸兽头盔,0,0,40,0,0,1,32,32,-2,6,0,0,0,逆境,2,根性,2,回复速度,1,耐力回复,-2,,,,,,,战鬼河狸兽的尖爪,12,战鬼河狸兽的优质皮,18,兽骨【大】,9,辉龙石,9,金喵玉,3
战鬼河狸兽战帽,0,1,40,0,0,1,24,24,-2,5,0,0,0,逆境,2,根性,2,回复速度,1,耐力回复,-2,,,,,,,战鬼河狸兽的尖爪,12,战鬼河狸兽的优质皮,18,兽骨【大】,9,辉龙石,9,金喵玉,3
剑豪镰蟹头盔,0,0,40,0,0,1,32,32,0,4,-4,0,2,达人,3,会心术,2,回避距离,1,气绝抵抗,-3,,,,,,,剑豪镰蟹的尖爪,12,剑豪镰蟹的坚壳,18,兽骨【大】,9,辉龙石,9,金喵玉,3
剑豪镰蟹战帽,0,1,40,0,0,1,24,24,0,3,-3,0,2,达人,3,会心术,2,回避距离,1,气绝抵抗,-3,,,,,,,剑豪镰蟹的尖爪,12,剑豪镰蟹的坚壳,18,兽骨【大】,9,辉龙石,9,金喵玉,3
晶岩龙头盔,0,0,40,0,0,2,32,32,-2,0,0,-2,4,防御,3,食事,2,耐泥雪,2,攻击,-2,,,,,,,晶岩龙的坚背壳,18,晶岩龙的坚甲,18,晶岩龙的坚腹甲,12,红角蝶,9,金喵玉,3
晶岩龙战帽,0,1,40,0,0,2,24,24,-2,0,0,-2,3,散弹强化,3,食事,2,耐泥雪,2,攻击,-2,,,,,,,晶岩龙的坚背壳,18,晶岩龙的坚甲,18,晶岩龙的坚腹甲,12,红角蝶,9,金喵玉,3
尾晶蝎头盔,0,0,40,0,0,1,32,32,2,-2,2,0,-2,锋利度,1,防御性能,2,攻击,1,特殊攻击,-2,,,,,,,尾晶蝎的尖爪,12,尾晶蝎的刚毛,18,兽骨【大】,9,辉龙石,9,金喵玉,3
尾晶蝎战帽,0,1,40,0,0,1,24,24,2,-2,2,0,-2,通常弹强化,1,快速装填,2,攻击,1,特殊攻击,-2,,,,,,,尾晶蝎的尖爪,12,尾晶蝎的刚毛,18,兽骨【大】,9,辉龙石,9,金喵玉,3
黑狼鸟头盔,0,0,40,0,0,2,32,32,4,-6,2,0,2,锋利度,2,达人,3,听觉保护,3,防御,-2,,,,,,,黑狼鸟的优质鳞,18,黑狼鸟的坚壳,12,黑狼鸟的刚髭,9,龙骨【大】,9,光水晶,9
黑狼鸟战帽,0,1,40,0,0,2,24,24,3,-5,2,0,2,贯通弹强化,2,达人,3,听觉保护,3,防御,-2,,,,,,,黑狼鸟的优质鳞,18,黑狼鸟的坚壳,12,黑狼鸟的刚髭,9,龙骨【大】,9,光水晶,9
红电龙头盔,0,0,40,0,0,1,32,32,2,-6,6,2,0,广域化,2,回复速度,2,回复速度,-2,,,,,,,,,红电龙的刚翼,12,魅惑色的柔皮,18,兽骨【大】,9,辉龙石,9,金喵玉,3
红电龙战帽,0,1,40,0,0,1,24,24,2,-5,5,2,0,广域化,2,回复速度,2,回复速度,-2,,,,,,,,,红电龙的刚翼,12,魅惑色的柔皮,18,兽骨【大】,9,辉龙石,9,金喵玉,3
